#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 418: Corral Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous      N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous      N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous      N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous      N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Corral Pass (418) 
# Washington  SNOTEL Site - 5800 ft
# Reporting Frequency: Hourly; Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# As of: May 14, 2023 4:11:17 PM GMT-08:00
#
Date,Station Id,Station Name,Snow Water Equivalent (in),Snow Depth (in),Precipitation Accumulation (in),Air Temperature Observed (degF),Elevation (ft),Latitude,Longitude
2023-01-23 11:00,418,Corral Pass,18.6,56,24.9,31.8,5800,47.01872,-121.46464
2023-01-23 12:00,418,Corral Pass,18.7,56,25.0,31.6,5800,47.01872,-121.46464
2023-01-23 13:00,418,Corral Pass,18.7,56,25.0,31.3,5800,47.01872,-121.46464
2023-01-23 14:00,418,Corral Pass,18.8,55,25.0,32.9,5800,47.01872,-121.46464
2023-01-23 15:00,418,Corral Pass,18.8,55,25.0,35.6,5800,47.01872,-121.46464
2023-01-23 16:00,418,Corral Pass,18.8,55,25.0,30.9,5800,47.01872,-121.46464
2023-01-23 17:00,418,Corral Pass,18.7,55,24.9,28.4,5800,47.01872,-121.46464
2023-01-23 18:00,418,Corral Pass,18.6,55,24.8,29.7,5800,47.01872,-121.46464
2023-01-23 19:00,418,Corral Pass,18.6,55,24.8,30.4,5800,47.01872,-121.46464
2023-01-23 20:00,418,Corral Pass,18.6,55,24.7,28.8,5800,47.01872,-121.46464
2023-01-23 21:00,418,Corral Pass,18.5,55,24.7,28.8,5800,47.01872,-121.46464
2023-01-23 22:00,418,Corral Pass,18.6,55,24.7,28.8,5800,47.01872,-121.46464
2023-01-23 23:00,418,Corral Pass,18.5,55,24.7,28.2,5800,47.01872,-121.46464
2023-01-24 00:00,418,Corral Pass,18.5,55,24.7,27.3,5800,47.01872,-121.46464
2023-01-24 01:00,418,Corral Pass,18.5,55,24.7,26.2,5800,47.01872,-121.46464
2023-01-24 02:00,418,Corral Pass,18.5,55,24.7,26.4,5800,47.01872,-121.46464
2023-01-24 03:00,418,Corral Pass,18.5,55,24.7,26.8,5800,47.01872,-121.46464
2023-01-24 04:00,418,Corral Pass,18.5,55,24.7,27.3,5800,47.01872,-121.46464
2023-01-24 05:00,418,Corral Pass,18.5,55,24.7,28.2,5800,47.01872,-121.46464
2023-01-24 06:00,418,Corral Pass,18.5,55,24.7,28.0,5800,47.01872,-121.46464
2023-01-24 07:00,418,Corral Pass,18.5,55,24.7,28.4,5800,47.01872,-121.46464
2023-01-24 08:00,418,Corral Pass,18.5,55,24.7,28.0,5800,47.01872,-121.46464
2023-01-24 09:00,418,Corral Pass,18.6,55,24.8,29.1,5800,47.01872,-121.46464
2023-01-24 10:00,418,Corral Pass,18.6,55,24.8,30.6,5800,47.01872,-121.46464
2023-01-24 11:00,418,Corral Pass,18.6,55,24.9,30.7,5800,47.01872,-121.46464
2023-01-24 12:00,418,Corral Pass,18.7,55,24.9,30.4,5800,47.01872,-121.46464
2023-01-24 13:00,418,Corral Pass,18.8,55,25.0,31.5,5800,47.01872,-121.46464
2023-01-24 14:00,418,Corral Pass,18.8,55,25.0,30.9,5800,47.01872,-121.46464
2023-01-24 15:00,418,Corral Pass,18.8,55,25.0,30.9,5800,47.01872,-121.46464
2023-01-24 16:00,418,Corral Pass,18.8,55,25.0,31.1,5800,47.01872,-121.46464
2023-01-24 17:00,418,Corral Pass,18.8,55,25.0,31.6,5800,47.01872,-121.46464
2023-01-24 18:00,418,Corral Pass,18.9,55,25.0,31.3,5800,47.01872,-121.46464
2023-01-24 19:00,418,Corral Pass,18.9,55,25.1,31.1,5800,47.01872,-121.46464
2023-01-24 20:00,418,Corral Pass,18.9,55,25.0,31.6,5800,47.01872,-121.46464
2023-01-24 21:00,418,Corral Pass,18.9,55,25.1,30.9,5800,47.01872,-121.46464
2023-01-24 22:00,418,Corral Pass,18.9,55,25.1,30.7,5800,47.01872,-121.46464
2023-01-24 23:00,418,Corral Pass,19.0,55,25.1,30.7,5800,47.01872,-121.46464
2023-01-25 00:00,418,Corral Pass,19.0,55,25.0,30.7,5800,47.01872,-121.46464
2023-01-25 01:00,418,Corral Pass,19.0,55,25.1,30.6,5800,47.01872,-121.46464
2023-01-25 02:00,418,Corral Pass,19.0,55,25.1,30.2,5800,47.01872,-121.46464
2023-01-25 03:00,418,Corral Pass,19.0,55,25.1,29.7,5800,47.01872,-121.46464
2023-01-25 04:00,418,Corral Pass,19.0,55,25.1,29.1,5800,47.01872,-121.46464
2023-01-25 05:00,418,Corral Pass,19.0,55,25.1,28.4,5800,47.01872,-121.46464
2023-01-25 06:00,418,Corral Pass,19.0,55,25.0,28.9,5800,47.01872,-121.46464
2023-01-25 07:00,418,Corral Pass,18.9,55,25.0,28.6,5800,47.01872,-121.46464
2023-01-25 08:00,418,Corral Pass,18.9,55,25.0,28.4,5800,47.01872,-121.46464
2023-01-25 09:00,418,Corral Pass,18.9,54,25.0,29.8,5800,47.01872,-121.46464
2023-01-25 10:00,418,Corral Pass,18.9,54,25.0,32.4,5800,47.01872,-121.46464
2023-01-25 11:00,418,Corral Pass,19.0,53,25.2,34.5,5800,47.01872,-121.46464
2023-01-25 12:00,418,Corral Pass,19.0,55,25.3,35.8,5800,47.01872,-121.46464
2023-01-25 13:00,418,Corral Pass,19.1,55,25.2,42.6,5800,47.01872,-121.46464
2023-01-25 14:00,418,Corral Pass,19.1,54,25.2,42.1,5800,47.01872,-121.46464
2023-01-25 15:00,418,Corral Pass,19.1,54,25.2,40.5,5800,47.01872,-121.46464
2023-01-25 16:00,418,Corral Pass,19.1,55,25.2,38.8,5800,47.01872,-121.46464
2023-01-25 17:00,418,Corral Pass,19.1,55,25.2,36.5,5800,47.01872,-121.46464
2023-01-25 18:00,418,Corral Pass,19.1,55,25.2,36.3,5800,47.01872,-121.46464
2023-01-25 19:00,418,Corral Pass,19.0,55,25.1,37.0,5800,47.01872,-121.46464
2023-01-25 20:00,418,Corral Pass,19.0,55,25.1,35.4,5800,47.01872,-121.46464
2023-01-25 21:00,418,Corral Pass,19.0,55,25.1,32.9,5800,47.01872,-121.46464
2023-01-25 22:00,418,Corral Pass,19.0,55,25.0,34.0,5800,47.01872,-121.46464
2023-01-25 23:00,418,Corral Pass,19.0,55,25.0,33.6,5800,47.01872,-121.46464
2023-01-26 00:00,418,Corral Pass,18.9,54,25.0,32.5,5800,47.01872,-121.46464
2023-01-26 01:00,418,Corral Pass,18.9,55,25.0,31.3,5800,47.01872,-121.46464
2023-01-26 02:00,418,Corral Pass,18.9,54,25.0,31.1,5800,47.01872,-121.46464
2023-01-26 03:00,418,Corral Pass,18.9,54,24.9,30.6,5800,47.01872,-121.46464
2023-01-26 04:00,418,Corral Pass,18.9,54,25.0,30.6,5800,47.01872,-121.46464
2023-01-26 05:00,418,Corral Pass,18.9,52,25.0,33.3,5800,47.01872,-121.46464
2023-01-26 06:00,418,Corral Pass,18.9,52,25.0,33.1,5800,47.01872,-121.46464
2023-01-26 07:00,418,Corral Pass,18.9,53,25.1,32.7,5800,47.01872,-121.46464
2023-01-26 08:00,418,Corral Pass,18.9,,25.1,33.1,5800,47.01872,-121.46464
2023-01-26 09:00,418,Corral Pass,19.0,52,25.1,35.1,5800,47.01872,-121.46464
2023-01-26 10:00,418,Corral Pass,18.9,54,25.1,37.2,5800,47.01872,-121.46464
2023-01-26 11:00,418,Corral Pass,19.0,54,25.2,39.2,5800,47.01872,-121.46464
2023-01-26 12:00,418,Corral Pass,19.1,54,25.2,39.2,5800,47.01872,-121.46464
2023-01-26 13:00,418,Corral Pass,19.1,54,25.2,40.8,5800,47.01872,-121.46464
2023-01-26 14:00,418,Corral Pass,19.2,54,25.2,41.4,5800,47.01872,-121.46464
2023-01-26 15:00,418,Corral Pass,19.2,54,25.2,39.2,5800,47.01872,-121.46464
2023-01-26 16:00,418,Corral Pass,19.1,54,25.2,34.0,5800,47.01872,-121.46464
2023-01-26 17:00,418,Corral Pass,19.1,54,25.2,32.9,5800,47.01872,-121.46464
2023-01-26 18:00,418,Corral Pass,19.1,,25.1,31.3,5800,47.01872,-121.46464
2023-01-26 19:00,418,Corral Pass,19.0,,25.1,30.6,5800,47.01872,-121.46464
2023-01-26 20:00,418,Corral Pass,19.0,53,25.1,30.7,5800,47.01872,-121.46464
2023-01-26 21:00,418,Corral Pass,19.0,54,25.1,29.5,5800,47.01872,-121.46464
2023-01-26 22:00,418,Corral Pass,19.0,54,25.1,29.1,5800,47.01872,-121.46464
2023-01-26 23:00,418,Corral Pass,19.0,53,25.1,29.5,5800,47.01872,-121.46464
2023-01-27 00:00,418,Corral Pass,19.1,54,25.1,29.8,5800,47.01872,-121.46464
2023-01-27 01:00,418,Corral Pass,19.1,,25.1,29.8,5800,47.01872,-121.46464
2023-01-27 02:00,418,Corral Pass,19.1,,25.1,29.8,5800,47.01872,-121.46464
2023-01-27 03:00,418,Corral Pass,19.2,53,25.1,30.2,5800,47.01872,-121.46464
2023-01-27 04:00,418,Corral Pass,19.3,54,25.2,30.4,5800,47.01872,-121.46464
2023-01-27 05:00,418,Corral Pass,19.3,55,25.3,30.0,5800,47.01872,-121.46464
2023-01-27 06:00,418,Corral Pass,19.4,55,25.3,30.0,5800,47.01872,-121.46464
2023-01-27 07:00,418,Corral Pass,19.4,55,25.4,30.0,5800,47.01872,-121.46464
2023-01-27 08:00,418,Corral Pass,19.5,56,25.5,30.0,5800,47.01872,-121.46464
2023-01-27 09:00,418,Corral Pass,19.6,,25.5,30.4,5800,47.01872,-121.46464
2023-01-27 10:00,418,Corral Pass,19.7,57,25.6,31.1,5800,47.01872,-121.46464
2023-01-27 11:00,418,Corral Pass,19.7,57,25.7,32.4,5800,47.01872,-121.46464
2023-01-27 12:00,418,Corral Pass,19.7,57,,32.9,5800,47.01872,-121.46464
2023-01-27 13:00,418,Corral Pass,19.8,57,25.7,31.8,5800,47.01872,-121.46464
2023-01-27 14:00,418,Corral Pass,19.8,57,25.7,29.5,5800,47.01872,-121.46464
2023-01-27 15:00,418,Corral Pass,19.8,58,25.7,29.1,5800,47.01872,-121.46464
2023-01-27 16:00,418,Corral Pass,19.8,57,25.7,28.6,5800,47.01872,-121.46464
2023-01-27 17:00,418,Corral Pass,19.8,56,25.7,27.9,5800,47.01872,-121.46464
2023-01-27 18:00,418,Corral Pass,19.8,56,25.7,27.9,5800,47.01872,-121.46464
2023-01-27 19:00,418,Corral Pass,19.7,56,25.6,27.7,5800,47.01872,-121.46464
2023-01-27 20:00,418,Corral Pass,19.8,57,25.6,27.3,5800,47.01872,-121.46464
2023-01-27 21:00,418,Corral Pass,19.7,57,25.6,27.1,5800,47.01872,-121.46464
2023-01-27 22:00,418,Corral Pass,19.7,57,25.6,26.8,5800,47.01872,-121.46464
2023-01-27 23:00,418,Corral Pass,19.7,57,25.6,26.4,5800,47.01872,-121.46464
2023-01-28 00:00,418,Corral Pass,19.7,57,25.6,26.4,5800,47.01872,-121.46464
2023-01-28 01:00,418,Corral Pass,19.7,57,25.6,26.2,5800,47.01872,-121.46464
2023-01-28 02:00,418,Corral Pass,19.7,57,25.6,25.9,5800,47.01872,-121.46464
2023-01-28 03:00,418,Corral Pass,19.7,57,25.6,25.9,5800,47.01872,-121.46464
2023-01-28 04:00,418,Corral Pass,19.7,56,25.6,25.9,5800,47.01872,-121.46464
2023-01-28 05:00,418,Corral Pass,19.7,55,25.6,26.1,5800,47.01872,-121.46464
2023-01-28 06:00,418,Corral Pass,19.8,58,25.6,25.9,5800,47.01872,-121.46464
2023-01-28 07:00,418,Corral Pass,19.8,58,25.6,25.3,5800,47.01872,-121.46464
2023-01-28 08:00,418,Corral Pass,19.8,58,25.6,25.2,5800,47.01872,-121.46464
2023-01-28 09:00,418,Corral Pass,19.8,58,25.6,26.4,5800,47.01872,-121.46464
2023-01-28 10:00,418,Corral Pass,19.8,58,25.7,27.9,5800,47.01872,-121.46464
2023-01-28 11:00,418,Corral Pass,19.8,58,25.7,27.1,5800,47.01872,-121.46464
2023-01-28 12:00,418,Corral Pass,19.9,58,25.8,27.1,5800,47.01872,-121.46464
2023-01-28 13:00,418,Corral Pass,19.9,58,25.8,30.4,5800,47.01872,-121.46464
2023-01-28 14:00,418,Corral Pass,19.9,58,25.8,26.2,5800,47.01872,-121.46464
2023-01-28 15:00,418,Corral Pass,19.9,58,25.8,22.3,5800,47.01872,-121.46464
2023-01-28 16:00,418,Corral Pass,19.9,57,25.8,20.8,5800,47.01872,-121.46464
2023-01-28 17:00,418,Corral Pass,19.8,57,25.7,19.9,5800,47.01872,-121.46464
2023-01-28 18:00,418,Corral Pass,19.8,,25.7,18.1,5800,47.01872,-121.46464
2023-01-28 19:00,418,Corral Pass,19.7,57,25.6,16.0,5800,47.01872,-121.46464
2023-01-28 20:00,418,Corral Pass,19.7,58,25.6,15.6,5800,47.01872,-121.46464
2023-01-28 21:00,418,Corral Pass,19.6,58,25.5,13.8,5800,47.01872,-121.46464
2023-01-28 22:00,418,Corral Pass,19.6,58,25.5,12.9,5800,47.01872,-121.46464
2023-01-28 23:00,418,Corral Pass,19.6,58,25.5,11.3,5800,47.01872,-121.46464
2023-01-29 00:00,418,Corral Pass,19.6,58,25.7,12.2,5800,47.01872,-121.46464
2023-01-29 01:00,418,Corral Pass,19.6,58,25.4,11.8,5800,47.01872,-121.46464
2023-01-29 02:00,418,Corral Pass,19.6,58,25.5,10.0,5800,47.01872,-121.46464
2023-01-29 03:00,418,Corral Pass,19.5,58,25.4,7.7,5800,47.01872,-121.46464
2023-01-29 04:00,418,Corral Pass,19.4,58,25.3,7.2,5800,47.01872,-121.46464
2023-01-29 05:00,418,Corral Pass,19.4,58,25.3,7.5,5800,47.01872,-121.46464
2023-01-29 06:00,418,Corral Pass,19.4,58,25.3,7.2,5800,47.01872,-121.46464
2023-01-29 07:00,418,Corral Pass,19.4,58,25.2,6.6,5800,47.01872,-121.46464
2023-01-29 08:00,418,Corral Pass,19.3,58,25.2,5.4,5800,47.01872,-121.46464
2023-01-29 09:00,418,Corral Pass,19.4,58,25.2,7.3,5800,47.01872,-121.46464
2023-01-29 10:00,418,Corral Pass,19.5,58,25.4,9.9,5800,47.01872,-121.46464
2023-01-29 11:00,418,Corral Pass,19.6,58,25.5,12.7,5800,47.01872,-121.46464
2023-01-29 12:00,418,Corral Pass,19.7,57,25.7,14.5,5800,47.01872,-121.46464
2023-01-29 13:00,418,Corral Pass,19.8,57,25.8,17.1,5800,47.01872,-121.46464
2023-01-29 14:00,418,Corral Pass,19.8,57,25.8,17.1,5800,47.01872,-121.46464
2023-01-29 15:00,418,Corral Pass,19.8,58,25.8,15.1,5800,47.01872,-121.46464
2023-01-29 16:00,418,Corral Pass,19.8,58,25.8,13.6,5800,47.01872,-121.46464
2023-01-29 17:00,418,Corral Pass,19.8,58,25.7,10.4,5800,47.01872,-121.46464
2023-01-29 18:00,418,Corral Pass,19.6,58,25.5,10.4,5800,47.01872,-121.46464
2023-01-29 19:00,418,Corral Pass,19.5,58,25.4,12.2,5800,47.01872,-121.46464
2023-01-29 20:00,418,Corral Pass,19.5,58,25.3,14.4,5800,47.01872,-121.46464
2023-01-29 21:00,418,Corral Pass,19.4,58,25.3,13.6,5800,47.01872,-121.46464
2023-01-29 22:00,418,Corral Pass,19.4,58,25.3,13.1,5800,47.01872,-121.46464
2023-01-29 23:00,418,Corral Pass,19.4,59,25.2,11.3,5800,47.01872,-121.46464
2023-01-30 00:00,418,Corral Pass,19.4,58,25.7,12.7,5800,47.01872,-121.46464
2023-01-30 01:00,418,Corral Pass,19.4,58,25.2,14.0,5800,47.01872,-121.46464
2023-01-30 02:00,418,Corral Pass,19.4,58,25.2,14.5,5800,47.01872,-121.46464
2023-01-30 03:00,418,Corral Pass,19.4,58,25.2,11.5,5800,47.01872,-121.46464
2023-01-30 04:00,418,Corral Pass,19.4,58,25.2,13.5,5800,47.01872,-121.46464
2023-01-30 05:00,418,Corral Pass,19.4,58,25.2,13.3,5800,47.01872,-121.46464
2023-01-30 06:00,418,Corral Pass,19.4,58,25.2,16.2,5800,47.01872,-121.46464
2023-01-30 07:00,418,Corral Pass,19.4,58,25.2,16.7,5800,47.01872,-121.46464
2023-01-30 08:00,418,Corral Pass,19.4,58,25.2,18.7,5800,47.01872,-121.46464
2023-01-30 09:00,418,Corral Pass,19.5,58,25.3,21.6,5800,47.01872,-121.46464
2023-01-30 10:00,418,Corral Pass,19.6,57,25.4,28.2,5800,47.01872,-121.46464
2023-01-30 11:00,418,Corral Pass,19.7,57,25.7,30.7,5800,47.01872,-121.46464
2023-01-30 12:00,418,Corral Pass,19.8,57,25.8,32.7,5800,47.01872,-121.46464
2023-01-30 13:00,418,Corral Pass,19.9,57,25.9,33.3,5800,47.01872,-121.46464
2023-01-30 14:00,418,Corral Pass,19.9,57,25.9,32.7,5800,47.01872,-121.46464
2023-01-30 15:00,418,Corral Pass,19.9,57,25.9,32.5,5800,47.01872,-121.46464
2023-01-30 16:00,418,Corral Pass,20.0,57,25.9,27.0,5800,47.01872,-121.46464
2023-01-30 17:00,418,Corral Pass,19.9,57,25.9,21.7,5800,47.01872,-121.46464
2023-01-30 18:00,418,Corral Pass,19.8,57,25.7,19.9,5800,47.01872,-121.46464
2023-01-30 19:00,418,Corral Pass,19.7,57,25.6,19.2,5800,47.01872,-121.46464
2023-01-30 20:00,418,Corral Pass,19.7,57,25.5,22.5,5800,47.01872,-121.46464
2023-01-30 21:00,418,Corral Pass,19.6,57,25.5,22.1,5800,47.01872,-121.46464
2023-01-30 22:00,418,Corral Pass,19.6,57,25.5,21.9,5800,47.01872,-121.46464
2023-01-30 23:00,418,Corral Pass,19.6,57,25.5,23.9,5800,47.01872,-121.46464
2023-01-31 00:00,418,Corral Pass,19.7,57,25.7,22.1,5800,47.01872,-121.46464
2023-01-31 01:00,418,Corral Pass,19.7,57,25.6,23.7,5800,47.01872,-121.46464
2023-01-31 02:00,418,Corral Pass,19.7,57,25.6,25.2,5800,47.01872,-121.46464
2023-01-31 03:00,418,Corral Pass,19.7,57,25.6,25.0,5800,47.01872,-121.46464
2023-01-31 04:00,418,Corral Pass,19.7,57,25.6,23.0,5800,47.01872,-121.46464
2023-01-31 05:00,418,Corral Pass,19.7,57,25.6,23.4,5800,47.01872,-121.46464
2023-01-31 06:00,418,Corral Pass,19.7,57,25.6,25.7,5800,47.01872,-121.46464
2023-01-31 07:00,418,Corral Pass,19.7,57,25.6,23.0,5800,47.01872,-121.46464
2023-01-31 08:00,418,Corral Pass,19.7,57,25.7,18.9,5800,47.01872,-121.46464
2023-01-31 09:00,418,Corral Pass,19.8,57,25.7,24.8,5800,47.01872,-121.46464
2023-01-31 10:00,418,Corral Pass,19.8,57,25.8,29.5,5800,47.01872,-121.46464
2023-01-31 11:00,418,Corral Pass,19.9,57,25.8,33.4,5800,47.01872,-121.46464
2023-01-31 12:00,418,Corral Pass,19.9,57,25.9,35.6,5800,47.01872,-121.46464
2023-01-31 13:00,418,Corral Pass,20.0,57,26.0,33.3,5800,47.01872,-121.46464
2023-01-31 14:00,418,Corral Pass,20.0,57,26.0,31.5,5800,47.01872,-121.46464
2023-01-31 15:00,418,Corral Pass,20.0,57,26.0,31.6,5800,47.01872,-121.46464
2023-01-31 16:00,418,Corral Pass,20.0,57,26.0,27.9,5800,47.01872,-121.46464
2023-01-31 17:00,418,Corral Pass,20.0,57,25.9,26.4,5800,47.01872,-121.46464
2023-01-31 18:00,418,Corral Pass,19.9,57,25.9,28.4,5800,47.01872,-121.46464
2023-01-31 19:00,418,Corral Pass,19.9,57,25.8,27.9,5800,47.01872,-121.46464
2023-01-31 20:00,418,Corral Pass,19.8,57,25.8,29.3,5800,47.01872,-121.46464
2023-01-31 21:00,418,Corral Pass,19.8,57,25.8,27.9,5800,47.01872,-121.46464
2023-01-31 22:00,418,Corral Pass,19.8,57,25.7,28.9,5800,47.01872,-121.46464
2023-01-31 23:00,418,Corral Pass,19.8,58,25.7,29.3,5800,47.01872,-121.46464
2023-02-01 00:00,418,Corral Pass,19.8,57,25.7,29.1,5800,47.01872,-121.46464
2023-02-01 01:00,418,Corral Pass,19.8,57,25.7,26.6,5800,47.01872,-121.46464
2023-02-01 02:00,418,Corral Pass,19.8,57,25.7,25.7,5800,47.01872,-121.46464
2023-02-01 03:00,418,Corral Pass,19.7,57,25.7,27.3,5800,47.01872,-121.46464
2023-02-01 04:00,418,Corral Pass,19.7,57,25.6,26.8,5800,47.01872,-121.46464
2023-02-01 05:00,418,Corral Pass,19.7,57,25.6,26.2,5800,47.01872,-121.46464
2023-02-01 06:00,418,Corral Pass,19.7,57,25.6,27.9,5800,47.01872,-121.46464
2023-02-01 07:00,418,Corral Pass,19.7,57,25.6,26.6,5800,47.01872,-121.46464
2023-02-01 08:00,418,Corral Pass,19.7,57,25.7,30.6,5800,47.01872,-121.46464
2023-02-01 09:00,418,Corral Pass,19.8,57,25.7,32.9,5800,47.01872,-121.46464
2023-02-01 10:00,418,Corral Pass,19.8,57,25.8,35.1,5800,47.01872,-121.46464
2023-02-01 11:00,418,Corral Pass,19.8,57,25.8,35.1,5800,47.01872,-121.46464
2023-02-01 12:00,418,Corral Pass,19.9,57,25.9,34.5,5800,47.01872,-121.46464
2023-02-01 13:00,418,Corral Pass,19.9,56,25.9,37.4,5800,47.01872,-121.46464
2023-02-01 14:00,418,Corral Pass,20.0,56,26.0,39.7,5800,47.01872,-121.46464
2023-02-01 15:00,418,Corral Pass,20.0,56,26.0,39.6,5800,47.01872,-121.46464
2023-02-01 16:00,418,Corral Pass,20.0,57,26.0,36.9,5800,47.01872,-121.46464
2023-02-01 17:00,418,Corral Pass,19.9,57,26.0,32.5,5800,47.01872,-121.46464
2023-02-01 18:00,418,Corral Pass,19.9,57,25.9,32.7,5800,47.01872,-121.46464
2023-02-01 19:00,418,Corral Pass,19.8,57,25.8,32.9,5800,47.01872,-121.46464
2023-02-01 20:00,418,Corral Pass,19.8,57,25.8,34.9,5800,47.01872,-121.46464
2023-02-01 21:00,418,Corral Pass,19.8,57,25.8,34.0,5800,47.01872,-121.46464
2023-02-01 22:00,418,Corral Pass,19.8,57,25.8,35.2,5800,47.01872,-121.46464
2023-02-01 23:00,418,Corral Pass,19.8,57,25.8,34.3,5800,47.01872,-121.46464
2023-02-02 00:00,418,Corral Pass,19.8,57,25.8,35.2,5800,47.01872,-121.46464
2023-02-02 01:00,418,Corral Pass,19.8,57,25.8,34.2,5800,47.01872,-121.46464
2023-02-02 02:00,418,Corral Pass,19.8,57,25.8,35.1,5800,47.01872,-121.46464
2023-02-02 03:00,418,Corral Pass,19.8,57,25.8,34.2,5800,47.01872,-121.46464
2023-02-02 04:00,418,Corral Pass,19.8,57,25.7,35.6,5800,47.01872,-121.46464
2023-02-02 05:00,418,Corral Pass,19.8,57,25.8,36.0,5800,47.01872,-121.46464
2023-02-02 06:00,418,Corral Pass,19.8,57,25.8,36.5,5800,47.01872,-121.46464
2023-02-02 07:00,418,Corral Pass,19.8,57,25.8,36.3,5800,47.01872,-121.46464
2023-02-02 08:00,418,Corral Pass,19.8,57,25.8,38.7,5800,47.01872,-121.46464
2023-02-02 09:00,418,Corral Pass,19.8,56,25.9,39.7,5800,47.01872,-121.46464
2023-02-02 10:00,418,Corral Pass,19.9,56,25.9,41.7,5800,47.01872,-121.46464
2023-02-02 11:00,418,Corral Pass,19.9,56,26.0,42.3,5800,47.01872,-121.46464
2023-02-02 12:00,418,Corral Pass,20.0,56,26.0,43.3,5800,47.01872,-121.46464
2023-02-02 13:00,418,Corral Pass,20.0,56,26.0,44.4,5800,47.01872,-121.46464
2023-02-02 14:00,418,Corral Pass,20.0,56,26.0,45.9,5800,47.01872,-121.46464
2023-02-02 15:00,418,Corral Pass,20.0,56,26.0,43.5,5800,47.01872,-121.46464
2023-02-02 16:00,418,Corral Pass,20.0,56,26.0,41.4,5800,47.01872,-121.46464
2023-02-02 17:00,418,Corral Pass,20.0,57,26.0,39.7,5800,47.01872,-121.46464
2023-02-02 18:00,418,Corral Pass,20.0,56,25.9,40.1,5800,47.01872,-121.46464
2023-02-02 19:00,418,Corral Pass,19.9,57,25.9,40.1,5800,47.01872,-121.46464
2023-02-02 20:00,418,Corral Pass,19.9,56,25.9,39.6,5800,47.01872,-121.46464
2023-02-02 21:00,418,Corral Pass,19.9,56,25.9,38.5,5800,47.01872,-121.46464
2023-02-02 22:00,418,Corral Pass,19.9,56,25.9,37.6,5800,47.01872,-121.46464
2023-02-02 23:00,418,Corral Pass,19.9,56,25.9,36.1,5800,47.01872,-121.46464
2023-02-03 00:00,418,Corral Pass,19.9,56,25.9,35.8,5800,47.01872,-121.46464
2023-02-03 01:00,418,Corral Pass,19.9,56,25.9,40.1,5800,47.01872,-121.46464
2023-02-03 02:00,418,Corral Pass,19.9,56,25.9,38.8,5800,47.01872,-121.46464
2023-02-03 03:00,418,Corral Pass,19.9,56,25.9,37.9,5800,47.01872,-121.46464
2023-02-03 04:00,418,Corral Pass,19.9,56,25.9,36.9,5800,47.01872,-121.46464
2023-02-03 05:00,418,Corral Pass,19.9,56,25.9,35.8,5800,47.01872,-121.46464
2023-02-03 06:00,418,Corral Pass,19.9,56,25.9,34.9,5800,47.01872,-121.46464
2023-02-03 07:00,418,Corral Pass,19.9,56,25.9,37.0,5800,47.01872,-121.46464
2023-02-03 08:00,418,Corral Pass,19.9,56,25.9,35.4,5800,47.01872,-121.46464
2023-02-03 09:00,418,Corral Pass,19.9,56,25.9,34.7,5800,47.01872,-121.46464
2023-02-03 10:00,418,Corral Pass,19.9,56,25.9,36.7,5800,47.01872,-121.46464
2023-02-03 11:00,418,Corral Pass,19.9,56,25.9,36.3,5800,47.01872,-121.46464
