Date,Snow Water Equivalent (in),Snow Depth (in),Precipitation Accumulation (in),Air Temperature Observed (degF),Elevation (ft)
2023-01-30 15:00,20.45,54.5,42.5,29.15,4140.0
2023-01-30 16:00,20.5,54.5,42.5,27.35,4140.0
2023-01-30 17:00,20.45,54.5,42.5,25.4,4140.0
2023-01-30 18:00,20.4,55.0,42.5,23.45,4140.0
2023-01-30 19:00,20.35,55.0,42.5,22.450000000000003,4140.0
2023-01-30 20:00,20.299999999999997,55.0,42.45,22.65,4140.0
2023-01-30 21:00,20.25,55.0,42.5,22.200000000000003,4140.0
2023-01-30 22:00,20.25,55.0,42.5,22.2,4140.0
2023-01-30 23:00,20.25,53.0,42.5,24.0,4140.0
2023-01-31 00:00,20.299999999999997,54.5,42.45,24.8,4140.0
2023-01-31 01:00,20.299999999999997,52.0,42.5,24.4,4140.0
2023-01-31 02:00,20.299999999999997,52.0,42.5,24.75,4140.0
2023-01-31 03:00,20.299999999999997,52.0,42.5,23.549999999999997,4140.0
2023-01-31 04:00,20.299999999999997,52.0,42.5,23.1,4140.0
2023-01-31 05:00,20.299999999999997,52.0,42.5,23.1,4140.0
2023-01-31 06:00,20.299999999999997,52.0,42.5,23.8,4140.0
2023-01-31 07:00,20.299999999999997,52.0,42.5,24.0,4140.0
2023-01-31 08:00,20.299999999999997,52.0,42.5,25.05,4140.0
2023-01-31 09:00,20.35,52.0,42.55,25.700000000000003,4140.0
2023-01-31 10:00,20.35,52.0,42.55,29.5,4140.0
2023-01-31 11:00,20.4,54.5,42.55,31.75,4140.0
2023-01-31 12:00,20.45,54.5,42.55,33.2,4140.0
2023-01-31 13:00,20.5,54.5,42.55,34.25,4140.0
2023-01-31 14:00,20.5,54.5,42.55,33.8,4140.0
2023-01-31 15:00,20.5,54.5,42.5,33.25,4140.0
2023-01-31 16:00,20.5,54.5,42.5,31.85,4140.0
2023-01-31 17:00,20.5,54.5,42.5,29.9,4140.0
2023-01-31 18:00,20.45,54.5,42.5,28.85,4140.0
2023-01-31 19:00,20.45,54.5,42.5,28.4,4140.0
2023-01-31 20:00,20.4,52.0,42.5,29.1,4140.0
2023-01-31 21:00,20.4,52.0,42.5,28.95,4140.0
2023-01-31 22:00,20.35,53.0,42.5,29.2,4140.0
2023-01-31 23:00,20.35,52.0,42.5,29.1,4140.0
2023-02-01 00:00,20.35,55.0,42.5,29.4,4140.0
2023-02-01 01:00,20.35,52.0,42.5,28.35,4140.0
2023-02-01 02:00,20.35,53.0,42.5,28.4,4140.0
2023-02-01 03:00,20.299999999999997,53.0,42.5,28.35,4140.0
2023-02-01 04:00,20.25,53.0,42.5,27.4,4140.0
2023-02-01 05:00,20.25,52.0,42.55,27.6,4140.0
2023-02-01 06:00,20.25,53.0,42.55,28.25,4140.0
2023-02-01 07:00,20.25,52.0,42.55,27.950000000000003,4140.0
2023-02-01 08:00,20.25,53.0,42.55,29.9,4140.0
2023-02-01 09:00,20.3,52.0,42.55,30.549999999999997,4140.0
2023-02-01 10:00,20.35,52.0,42.55,34.05,4140.0
2023-02-01 11:00,20.35,52.0,42.55,35.8,4140.0
2023-02-01 12:00,20.4,57.0,42.55,37.5,4140.0
2023-02-01 13:00,20.4,54.0,42.5,38.85,4140.0
2023-02-01 14:00,20.45,54.5,42.5,38.75,4140.0
2023-02-01 15:00,20.5,54.5,42.5,38.2,4140.0
2023-02-01 16:00,20.5,55.0,42.5,36.15,4140.0
2023-02-01 17:00,20.45,54.5,42.5,33.65,4140.0
2023-02-01 18:00,20.45,55.0,42.5,32.8,4140.0
2023-02-01 19:00,20.4,55.0,42.5,32.8,4140.0
2023-02-01 20:00,20.35,54.5,42.5,34.099999999999994,4140.0
2023-02-01 21:00,20.35,54.5,42.5,33.7,4140.0
2023-02-01 22:00,20.35,54.5,42.5,34.7,4140.0
2023-02-01 23:00,20.35,55.0,42.5,34.15,4140.0
2023-02-02 00:00,20.35,54.5,42.5,34.95,4140.0
2023-02-02 01:00,20.35,54.5,42.5,34.2,4140.0
2023-02-02 02:00,20.35,53.0,42.5,34.650000000000006,4140.0
2023-02-02 03:00,20.35,53.0,42.5,34.1,4140.0
2023-02-02 04:00,20.35,54.0,42.5,35.35,4140.0
2023-02-02 05:00,20.3,53.0,42.5,36.0,4140.0
2023-02-02 06:00,20.3,52.0,42.5,35.599999999999994,4140.0
2023-02-02 07:00,20.3,52.0,42.5,35.75,4140.0
2023-02-02 08:00,20.3,53.0,42.5,34.900000000000006,4140.0
2023-02-02 09:00,20.3,52.0,42.5,36.25,4140.0
2023-02-02 10:00,20.35,52.0,42.5,40.2,4140.0
2023-02-02 11:00,20.4,56.0,42.5,41.55,4140.0
2023-02-02 12:00,20.45,54.0,42.45,43.599999999999994,4140.0
2023-02-02 13:00,20.45,54.5,42.45,44.5,4140.0
2023-02-02 14:00,20.45,54.5,42.45,44.45,4140.0
2023-02-02 15:00,20.45,55.0,42.45,43.25,4140.0
2023-02-02 16:00,20.45,55.0,42.4,41.45,4140.0
2023-02-02 17:00,20.45,55.5,42.45,38.7,4140.0
2023-02-02 18:00,20.45,55.0,42.45,37.05,4140.0
2023-02-02 19:00,20.4,55.5,42.45,37.650000000000006,4140.0
2023-02-02 20:00,20.4,55.0,42.45,38.05,4140.0
2023-02-02 21:00,20.4,54.5,42.45,38.85,4140.0
2023-02-02 22:00,20.4,55.0,42.45,38.150000000000006,4140.0
2023-02-02 23:00,20.4,55.0,42.45,38.25,4140.0
2023-02-03 00:00,20.4,55.0,42.5,38.4,4140.0
2023-02-03 01:00,20.4,55.0,40.3,39.1,4140.0
2023-02-03 02:00,20.4,55.0,40.3,37.849999999999994,4140.0
2023-02-03 03:00,20.4,55.0,40.3,37.75,4140.0
2023-02-03 04:00,20.45,55.0,40.3,37.25,4140.0
2023-02-03 05:00,20.45,55.0,40.3,36.7,4140.0
2023-02-03 06:00,20.45,55.0,40.3,36.4,4140.0
2023-02-03 07:00,20.45,55.0,40.3,37.2,4140.0
2023-02-03 08:00,20.45,55.0,40.3,37.0,4140.0
2023-02-03 09:00,20.4,55.5,40.3,36.849999999999994,4140.0
2023-02-03 10:00,20.4,55.0,40.3,36.8,4140.0
2023-02-03 11:00,20.4,55.0,40.3,35.85,4140.0
2023-02-03 12:00,20.35,54.0,40.3,33.8,4140.0
2023-02-03 13:00,20.45,53.0,40.4,33.9,4140.0
2023-02-03 14:00,20.5,60.0,40.5,34.3,4140.0
2023-02-03 15:00,20.55,59.5,40.6,34.1,4140.0
2023-02-03 16:00,20.55,58.0,40.6,34.15,4140.0
2023-02-03 17:00,20.549999999999997,58.0,40.6,33.8,4140.0
2023-02-03 18:00,20.549999999999997,51.0,40.6,33.9,4140.0
2023-02-03 19:00,20.549999999999997,58.0,40.7,33.9,4140.0
2023-02-03 20:00,20.55,58.0,40.7,34.1,4140.0
2023-02-03 21:00,20.55,58.0,40.7,34.0,4140.0
2023-02-03 22:00,20.55,56.5,40.7,33.8,4140.0
2023-02-03 23:00,20.55,58.0,40.7,33.8,4140.0
2023-02-04 00:00,20.6,55.0,42.7,33.8,4140.0
2023-02-04 01:00,20.6,65.5,40.7,34.0,4140.0
2023-02-04 02:00,20.6,65.5,40.8,34.0,4140.0
2023-02-04 03:00,20.65,75.0,40.8,34.1,4140.0
2023-02-04 04:00,20.65,75.0,40.8,34.2,4140.0
2023-02-04 05:00,20.7,56.0,40.8,34.25,4140.0
2023-02-04 06:00,20.7,56.0,40.8,34.3,4140.0
2023-02-04 07:00,20.7,56.0,40.8,34.45,4140.0
2023-02-04 08:00,20.7,56.0,40.8,34.4,4140.0
2023-02-04 09:00,20.7,56.0,40.8,35.1,4140.0
2023-02-04 10:00,20.7,57.0,40.9,35.2,4140.0
2023-02-04 11:00,20.7,58.0,41.0,35.5,4140.0
2023-02-04 12:00,20.8,58.0,41.0,35.1,4140.0
2023-02-04 13:00,20.8,58.0,41.0,34.6,4140.0
2023-02-04 14:00,20.85,58.0,41.1,34.6,4140.0
2023-02-04 15:00,20.85,57.0,41.1,34.7,4140.0
2023-02-04 16:00,20.85,55.0,41.1,34.8,4140.0
2023-02-04 17:00,20.9,55.0,41.2,34.25,4140.0
2023-02-04 18:00,20.9,48.5,41.3,34.25,4140.0
2023-02-04 19:00,20.950000000000003,47.0,41.3,34.0,4140.0
2023-02-04 20:00,20.950000000000003,50.5,41.4,34.1,4140.0
2023-02-04 21:00,21.0,56.5,41.5,34.05,4140.0
2023-02-04 22:00,21.0,57.0,41.5,34.0,4140.0
2023-02-04 23:00,21.049999999999997,57.0,41.6,34.4,4140.0
2023-02-05 00:00,21.0,57.0,43.25,35.05,4140.0
2023-02-05 01:00,21.049999999999997,55.0,41.6,34.45,4140.0
2023-02-05 02:00,21.049999999999997,55.0,41.6,33.7,4140.0
2023-02-05 03:00,21.049999999999997,55.0,41.6,34.6,4140.0
2023-02-05 04:00,21.049999999999997,59.0,41.6,33.9,4140.0
2023-02-05 05:00,20.950000000000003,59.0,41.6,33.7,4140.0
2023-02-05 06:00,20.950000000000003,59.0,41.6,33.5,4140.0
2023-02-05 07:00,21.0,50.0,41.6,33.349999999999994,4140.0
2023-02-05 08:00,21.0,50.0,41.6,33.55,4140.0
2023-02-05 09:00,21.0,47.0,41.6,33.55,4140.0
2023-02-05 10:00,21.0,55.0,41.7,33.8,4140.0
2023-02-05 11:00,21.049999999999997,59.0,41.7,33.7,4140.0
2023-02-05 12:00,21.1,62.5,41.7,34.1,4140.0
2023-02-05 13:00,21.1,50.0,41.8,34.4,4140.0
2023-02-05 14:00,21.1,52.0,41.8,34.6,4140.0
2023-02-05 15:00,21.15,57.5,41.8,34.3,4140.0
2023-02-05 16:00,21.15,58.0,41.8,34.0,4140.0
2023-02-05 17:00,21.15,60.0,41.8,33.9,4140.0
2023-02-05 18:00,21.1,63.5,41.8,33.8,4140.0
2023-02-05 19:00,21.15,58.0,41.8,33.7,4140.0
2023-02-05 20:00,21.15,57.5,41.8,33.35,4140.0
2023-02-05 21:00,21.15,64.0,41.8,32.8,4140.0
2023-02-05 22:00,21.15,54.0,41.8,32.1,4140.0
2023-02-05 23:00,21.15,64.5,41.8,31.3,4140.0
2023-02-06 00:00,21.15,57.5,43.9,30.6,4140.0
2023-02-06 01:00,21.15,55.0,41.8,30.0,4140.0
2023-02-06 02:00,21.15,60.0,41.8,29.6,4140.0
2023-02-06 03:00,21.15,60.0,41.8,30.0,4140.0
2023-02-06 04:00,21.15,55.0,41.8,30.1,4140.0
2023-02-06 05:00,21.15,69.0,41.8,30.3,4140.0
2023-02-06 06:00,21.2,60.0,41.8,30.549999999999997,4140.0
2023-02-06 07:00,21.2,58.5,41.8,30.65,4140.0
2023-02-06 08:00,22.2,60.0,37.4,30.7,4290.0
2023-02-06 09:00,21.25,55.0,41.8,31.55,4140.0
2023-02-06 10:00,21.299999999999997,64.5,41.8,32.6,4140.0
2023-02-06 11:00,21.299999999999997,60.0,41.9,33.349999999999994,4140.0
2023-02-06 12:00,21.35,57.0,41.9,34.1,4140.0
2023-02-06 13:00,21.450000000000003,60.0,41.9,34.35,4140.0
2023-02-06 14:00,21.450000000000003,61.0,41.9,34.25,4140.0
2023-02-06 15:00,21.450000000000003,58.0,41.9,34.1,4140.0
2023-02-06 16:00,21.5,58.5,41.9,33.6,4140.0
2023-02-06 17:00,21.5,64.5,41.9,33.0,4140.0
2023-02-06 18:00,21.5,64.5,41.9,32.9,4140.0
2023-02-06 19:00,21.5,68.0,41.9,32.9,4140.0
2023-02-06 20:00,21.450000000000003,70.0,41.9,32.900000000000006,4140.0
2023-02-06 21:00,21.5,61.0,41.9,33.099999999999994,4140.0
2023-02-06 22:00,21.5,68.5,41.9,32.9,4140.0
2023-02-06 23:00,21.450000000000003,68.5,41.9,32.8,4140.0
2023-02-07 00:00,21.5,58.0,44.25,32.650000000000006,4140.0
2023-02-07 01:00,21.5,80.5,46.6,32.9,4140.0
2023-02-07 02:00,21.5,80.5,46.6,33.0,4140.0
2023-02-07 03:00,21.5,80.5,46.6,33.099999999999994,4140.0
2023-02-07 04:00,21.549999999999997,79.0,46.6,33.0,4140.0
2023-02-07 05:00,21.549999999999997,69.0,46.7,32.9,4140.0
2023-02-07 06:00,21.6,58.0,46.8,33.2,4140.0
2023-02-07 07:00,21.6,79.0,46.8,33.3,4140.0
2023-02-07 08:00,21.65,57.0,47.0,33.1,4140.0
2023-02-07 09:00,21.65,60.0,47.0,33.65,4140.0
2023-02-07 10:00,21.7,74.5,47.1,34.4,4140.0
2023-02-07 11:00,21.8,60.0,47.1,34.5,4140.0
2023-02-07 12:00,21.950000000000003,80.0,47.2,34.4,4140.0
2023-02-07 13:00,22.0,67.0,47.2,34.7,4140.0
2023-02-07 14:00,22.05,55.0,47.2,34.25,4140.0
2023-02-07 15:00,22.1,74.0,47.3,34.1,4140.0
2023-02-07 16:00,22.25,70.0,47.3,33.3,4140.0
2023-02-07 17:00,22.3,71.0,47.3,32.35,4140.0
2023-02-07 18:00,22.35,69.0,47.3,31.75,4140.0
2023-02-07 19:00,22.35,69.0,47.3,31.200000000000003,4140.0
2023-02-07 20:00,22.4,72.5,47.3,30.0,4140.0
2023-02-07 21:00,22.4,73.0,47.4,30.1,4140.0
2023-02-07 22:00,22.45,72.0,47.4,30.200000000000003,4140.0
2023-02-07 23:00,22.5,69.0,47.4,29.45,4140.0
2023-02-08 00:00,22.549999999999997,67.0,45.25,29.4,4140.0
2023-02-08 01:00,22.7,75.0,47.6,29.3,4140.0
2023-02-08 02:00,22.75,71.0,47.6,29.0,4140.0
2023-02-08 03:00,22.8,53.5,47.7,28.85,4140.0
2023-02-08 04:00,22.85,50.0,47.7,28.85,4140.0
2023-02-08 05:00,22.9,68.0,47.7,28.950000000000003,4140.0
2023-02-08 06:00,22.9,73.0,47.7,28.85,4140.0
2023-02-08 07:00,22.9,77.0,47.7,28.5,4140.0
2023-02-08 08:00,22.85,65.5,47.7,28.2,4140.0
2023-02-08 09:00,22.9,56.0,47.7,29.4,4140.0
2023-02-08 10:00,22.9,62.0,47.7,31.0,4140.0
2023-02-08 11:00,22.9,70.0,47.7,32.65,4140.0
2023-02-08 12:00,22.95,69.0,47.7,34.05,4140.0
2023-02-08 13:00,23.05,70.5,47.7,33.9,4140.0
2023-02-08 14:00,23.05,70.5,47.7,34.35,4140.0
2023-02-08 15:00,23.05,70.5,47.7,32.900000000000006,4140.0
2023-02-08 16:00,23.05,70.0,47.7,31.6,4140.0
2023-02-08 17:00,23.05,70.0,47.7,30.1,4140.0
2023-02-08 18:00,23.0,70.0,47.7,30.2,4140.0
2023-02-08 19:00,23.0,70.5,47.7,29.9,4140.0
2023-02-08 20:00,23.0,70.0,47.7,30.0,4140.0
2023-02-08 21:00,22.950000000000003,70.0,47.7,29.85,4140.0
2023-02-08 22:00,22.950000000000003,68.0,47.7,30.1,4140.0
2023-02-08 23:00,22.950000000000003,72.0,47.7,30.299999999999997,4140.0
2023-02-09 00:00,22.950000000000003,70.0,45.45,30.549999999999997,4140.0
2023-02-09 01:00,23.0,68.0,43.3,31.1,4140.0
2023-02-09 02:00,23.0,68.0,43.3,31.450000000000003,4140.0
2023-02-09 03:00,23.0,69.0,43.3,31.65,4140.0
2023-02-09 04:00,23.05,67.0,43.3,32.35,4140.0
2023-02-09 05:00,23.05,71.5,43.3,32.2,4140.0
2023-02-09 06:00,23.05,68.0,43.3,32.2,4140.0
2023-02-09 07:00,23.05,68.0,43.3,32.1,4140.0
2023-02-09 08:00,23.05,67.0,43.3,33.1,4140.0
2023-02-09 09:00,23.05,70.0,43.3,34.55,4140.0
2023-02-09 10:00,23.05,70.0,43.3,35.8,4140.0
2023-02-09 11:00,23.1,70.0,43.3,36.15,4140.0
2023-02-09 12:00,23.15,69.0,43.3,36.8,4140.0
2023-02-09 13:00,23.2,69.0,43.3,38.3,4140.0
2023-02-09 14:00,23.2,69.0,43.3,39.650000000000006,4140.0
2023-02-09 15:00,23.2,69.0,43.3,39.35,4140.0
2023-02-09 16:00,23.2,68.5,43.3,37.85,4140.0
2023-02-09 17:00,23.2,72.0,43.3,36.35,4140.0
2023-02-09 18:00,23.2,71.0,43.3,34.45,4140.0
2023-02-09 19:00,23.15,68.0,43.3,34.8,4140.0
2023-02-09 20:00,23.15,68.0,43.3,33.6,4140.0
2023-02-09 21:00,23.15,69.0,43.3,33.7,4140.0
2023-02-09 22:00,23.1,69.0,43.3,34.15,4140.0
2023-02-09 23:00,23.15,69.0,43.4,33.8,4140.0
2023-02-10 00:00,23.15,67.5,45.5,34.05,4140.0
2023-02-10 01:00,23.200000000000003,68.5,43.5,33.9,4140.0
2023-02-10 02:00,23.200000000000003,68.0,43.5,33.8,4140.0
2023-02-10 03:00,23.25,68.5,43.5,33.8,4140.0
2023-02-10 04:00,23.25,72.0,43.5,33.8,4140.0
2023-02-10 05:00,23.25,72.0,43.5,33.8,4140.0
2023-02-10 06:00,23.25,69.5,43.6,33.8,4140.0
2023-02-10 07:00,23.25,72.0,43.6,33.7,4140.0
2023-02-10 08:00,23.200000000000003,66.0,43.6,34.0,4140.0
2023-02-10 09:00,23.25,65.0,43.6,34.7,4140.0
2023-02-10 10:00,23.25,72.0,43.6,35.8,4140.0
2023-02-10 11:00,23.299999999999997,69.0,43.6,36.35,4140.0
2023-02-10 12:00,23.35,70.0,43.6,37.2,4140.0
2023-02-10 13:00,23.35,68.5,43.6,37.150000000000006,4140.0
2023-02-10 14:00,23.35,68.5,43.6,37.3,4140.0
2023-02-10 15:00,23.4,67.0,43.7,36.6,4140.0
2023-02-10 16:00,23.4,70.0,43.7,35.3,4140.0
2023-02-10 17:00,23.4,68.0,43.7,34.5,4140.0
2023-02-10 18:00,23.4,70.0,43.7,34.0,4140.0
2023-02-10 19:00,23.4,68.5,43.7,33.9,4140.0
2023-02-10 20:00,23.4,66.0,43.7,33.7,4140.0
2023-02-10 21:00,23.4,66.0,43.7,33.4,4140.0
2023-02-10 22:00,23.4,66.0,43.7,32.6,4140.0
2023-02-10 23:00,23.4,67.5,43.7,32.15,4140.0
2023-02-11 00:00,23.35,67.5,45.900000000000006,31.75,4140.0
2023-02-11 01:00,23.35,70.0,45.900000000000006,31.55,4140.0
2023-02-11 02:00,23.299999999999997,71.0,45.900000000000006,30.799999999999997,4140.0
2023-02-11 03:00,23.299999999999997,68.0,45.900000000000006,30.35,4140.0
2023-02-11 04:00,23.299999999999997,68.5,45.900000000000006,29.7,4140.0
2023-02-11 05:00,23.299999999999997,68.5,45.900000000000006,29.55,4140.0
2023-02-11 06:00,23.299999999999997,68.5,45.900000000000006,28.299999999999997,4140.0
2023-02-11 07:00,23.299999999999997,68.0,45.900000000000006,27.950000000000003,4140.0
2023-02-11 08:00,23.299999999999997,68.0,45.900000000000006,27.85,4140.0
2023-02-11 09:00,23.299999999999997,67.5,45.900000000000006,29.8,4140.0
2023-02-11 10:00,23.35,67.0,45.900000000000006,33.0,4140.0
2023-02-11 11:00,23.4,67.5,45.900000000000006,34.85,4140.0
2023-02-11 12:00,23.4,67.5,45.900000000000006,36.8,4140.0
2023-02-11 13:00,23.45,68.0,45.900000000000006,38.5,4140.0
2023-02-11 14:00,23.45,68.0,45.900000000000006,37.2,4140.0
2023-02-11 15:00,23.5,67.0,45.900000000000006,37.5,4140.0
2023-02-11 16:00,23.5,67.0,45.900000000000006,35.9,4140.0
2023-02-11 17:00,23.5,67.0,45.900000000000006,34.25,4140.0
2023-02-11 18:00,23.4,71.0,45.900000000000006,33.2,4140.0
2023-02-11 19:00,23.4,70.0,45.900000000000006,33.15,4140.0
2023-02-11 20:00,23.45,67.0,45.900000000000006,32.75,4140.0
2023-02-11 21:00,23.4,67.0,45.900000000000006,32.2,4140.0
2023-02-11 22:00,23.35,67.0,45.900000000000006,31.8,4140.0
2023-02-11 23:00,23.35,67.0,45.900000000000006,31.55,4140.0
2023-02-12 00:00,23.35,67.0,45.900000000000006,31.1,4140.0
2023-02-12 01:00,23.35,67.0,45.900000000000006,31.55,4140.0
2023-02-12 02:00,23.35,67.0,45.900000000000006,30.299999999999997,4140.0
2023-02-12 03:00,23.35,67.5,45.900000000000006,30.45,4140.0
2023-02-12 04:00,23.35,67.5,45.900000000000006,30.85,4140.0
2023-02-12 05:00,23.35,67.5,45.900000000000006,31.35,4140.0
2023-02-12 06:00,23.35,67.5,45.900000000000006,32.2,4140.0
2023-02-12 07:00,23.35,67.5,45.900000000000006,31.55,4140.0
2023-02-12 08:00,23.35,67.0,45.900000000000006,33.9,4140.0
2023-02-12 09:00,23.35,67.0,45.900000000000006,37.2,4140.0
2023-02-12 10:00,23.4,70.0,45.900000000000006,39.95,4140.0
2023-02-12 11:00,23.4,70.0,45.900000000000006,42.0,4140.0
2023-02-12 12:00,23.5,66.5,45.900000000000006,42.8,4140.0
2023-02-12 13:00,23.5,67.0,45.85,42.45,4140.0
2023-02-12 14:00,23.55,66.0,45.85,42.65,4140.0
2023-02-12 15:00,23.55,66.0,45.85,40.8,4140.0
2023-02-12 16:00,23.55,66.0,45.85,40.2,4140.0
2023-02-12 17:00,23.6,66.5,45.85,38.45,4140.0
2023-02-12 18:00,23.6,66.5,45.85,38.05,4140.0
2023-02-12 19:00,23.6,66.5,45.85,38.05,4140.0
2023-02-12 20:00,23.6,66.0,45.85,36.7,4140.0
2023-02-12 21:00,23.6,69.5,45.85,36.05,4140.0
2023-02-12 22:00,23.6,69.0,45.900000000000006,35.9,4140.0
2023-02-12 23:00,23.6,70.0,45.900000000000006,35.75,4140.0
2023-02-13 00:00,23.6,65.5,46.0,36.5,4140.0
2023-02-13 01:00,23.6,69.0,43.7,35.05,4140.0
2023-02-13 02:00,23.65,66.0,43.7,34.0,4140.0
2023-02-13 03:00,23.65,68.0,43.7,33.349999999999994,4140.0
2023-02-13 04:00,23.65,66.0,43.8,32.1,4140.0
2023-02-13 05:00,23.6,65.5,43.8,30.5,4140.0
2023-02-13 06:00,23.700000000000003,65.5,43.7,30.299999999999997,4140.0
2023-02-13 07:00,23.700000000000003,70.0,43.8,29.75,4140.0
2023-02-13 08:00,23.700000000000003,77.5,43.9,29.5,4140.0
2023-02-13 09:00,23.75,70.0,43.9,29.3,4140.0
2023-02-13 10:00,23.799999999999997,71.0,43.9,28.5,4140.0
2023-02-13 11:00,23.85,79.0,43.9,29.05,4140.0
2023-02-13 12:00,23.9,71.0,43.9,30.2,4140.0
2023-02-13 13:00,23.95,71.0,44.0,30.1,4140.0
2023-02-13 14:00,24.0,71.0,44.0,28.9,4140.0
2023-02-13 15:00,24.0,63.0,44.0,28.85,4140.0
2023-02-13 16:00,24.049999999999997,72.0,44.0,28.25,4140.0
2023-02-13 17:00,24.1,74.0,44.0,27.3,4140.0
2023-02-13 18:00,24.05,72.0,44.0,26.55,4140.0
2023-02-13 19:00,24.05,74.5,44.0,25.4,4140.0
2023-02-13 20:00,24.0,60.0,44.0,24.4,4140.0
2023-02-13 21:00,24.0,73.5,44.0,23.35,4140.0
2023-02-13 22:00,24.05,75.0,44.0,23.25,4140.0
2023-02-13 23:00,24.05,64.0,44.0,23.35,4140.0
2023-02-14 00:00,24.15,69.0,47.05,23.35,4140.0
2023-02-14 01:00,24.15,69.5,44.0,22.75,4140.0
2023-02-14 02:00,24.15,67.0,44.0,22.700000000000003,4140.0
2023-02-14 03:00,24.15,57.5,44.0,22.55,4140.0
2023-02-14 04:00,24.1,70.0,44.0,22.8,4140.0
2023-02-14 05:00,24.1,73.0,44.0,22.9,4140.0
2023-02-14 06:00,24.1,65.0,44.0,23.0,4140.0
2023-02-14 07:00,24.1,72.0,44.0,21.3,4140.0
2023-02-14 08:00,24.05,72.0,44.0,22.0,4140.0
2023-02-14 09:00,24.05,72.0,44.0,24.35,4140.0
2023-02-14 10:00,24.05,72.0,44.0,25.25,4140.0
2023-02-14 11:00,24.15,72.0,44.1,26.15,4140.0
2023-02-14 12:00,24.15,72.0,44.1,28.65,4140.0
2023-02-14 13:00,24.2,72.0,44.1,29.3,4140.0
2023-02-14 14:00,24.2,72.0,44.1,29.3,4140.0
2023-02-14 15:00,24.2,71.0,44.1,28.950000000000003,4140.0
2023-02-14 16:00,24.2,72.0,44.1,28.25,4140.0
2023-02-14 17:00,24.2,74.0,44.1,27.35,4140.0
2023-02-14 18:00,24.2,74.0,44.1,26.0,4140.0
2023-02-14 19:00,24.15,74.0,44.1,25.5,4140.0
2023-02-14 20:00,24.1,74.0,44.1,23.299999999999997,4140.0
2023-02-14 21:00,24.049999999999997,73.5,44.1,23.799999999999997,4140.0
2023-02-14 22:00,24.049999999999997,75.0,44.1,22.2,4140.0
2023-02-14 23:00,24.0,75.0,44.1,21.4,4140.0
2023-02-15 00:00,24.0,69.0,47.1,21.2,4140.0
2023-02-15 01:00,24.0,73.5,44.1,21.0,4140.0
2023-02-15 02:00,24.0,73.5,44.1,20.65,4140.0
2023-02-15 03:00,24.0,73.5,44.1,19.5,4140.0
2023-02-15 04:00,24.0,73.0,44.1,20.0,4140.0
2023-02-15 05:00,24.0,78.5,44.1,20.3,4140.0
2023-02-15 06:00,24.0,78.5,44.1,19.9,4140.0
2023-02-15 07:00,24.0,78.5,44.1,19.2,4140.0
2023-02-15 08:00,24.4,86.0,47.150000000000006,20.5,4290.0
2023-02-15 09:00,24.4,86.0,47.150000000000006,22.8,4290.0
2023-02-15 10:00,24.4,88.0,47.150000000000006,25.7,4290.0
2023-02-15 11:00,24.4,78.5,47.150000000000006,29.5,4290.0
2023-02-15 12:00,24.15,71.0,44.1,31.9,4140.0
2023-02-15 13:00,24.25,71.0,44.1,33.099999999999994,4140.0
2023-02-15 14:00,24.25,71.0,44.1,32.45,4140.0
2023-02-15 15:00,24.25,71.0,44.1,32.75,4140.0
2023-02-15 16:00,24.3,71.0,44.1,31.1,4140.0
2023-02-15 17:00,24.25,71.0,44.1,29.450000000000003,4140.0
2023-02-15 18:00,24.25,67.0,44.1,28.2,4140.0
2023-02-15 19:00,24.2,67.0,44.1,26.8,4140.0
2023-02-15 20:00,24.15,67.0,44.1,25.9,4140.0
2023-02-15 21:00,24.1,67.5,44.1,25.9,4140.0
2023-02-15 22:00,24.1,64.0,44.1,26.3,4140.0
2023-02-15 23:00,24.1,64.0,44.1,26.15,4140.0
2023-02-16 00:00,24.1,67.0,47.1,26.6,4140.0
2023-02-16 01:00,24.1,64.0,44.1,26.95,4140.0
2023-02-16 02:00,24.15,64.0,44.1,27.5,4140.0
2023-02-16 03:00,24.15,64.0,44.1,27.9,4140.0
2023-02-16 04:00,24.15,63.0,44.1,27.4,4140.0
2023-02-16 05:00,24.15,63.0,44.1,28.15,4140.0
2023-02-16 06:00,24.15,64.0,44.1,28.4,4140.0
2023-02-16 07:00,24.2,63.0,44.1,28.1,4140.0
2023-02-16 08:00,24.15,63.0,44.1,28.0,4140.0
2023-02-16 09:00,24.15,66.5,44.1,30.549999999999997,4140.0
2023-02-16 10:00,24.2,66.5,44.1,32.35,4140.0
2023-02-16 11:00,24.25,66.5,44.1,33.55,4140.0
2023-02-16 12:00,24.25,66.5,44.1,35.150000000000006,4140.0
2023-02-16 13:00,24.35,66.5,44.1,35.4,4140.0
2023-02-16 14:00,24.35,67.0,44.1,35.45,4140.0
2023-02-16 15:00,24.35,67.0,44.1,33.55,4140.0
2023-02-16 16:00,24.35,66.5,44.1,32.45,4140.0
2023-02-16 17:00,24.35,66.5,44.1,31.3,4140.0
2023-02-16 18:00,24.3,66.5,44.1,29.55,4140.0
2023-02-16 19:00,24.3,66.5,44.1,29.85,4140.0
2023-02-16 20:00,24.3,66.5,44.1,29.75,4140.0
2023-02-16 21:00,24.25,67.0,44.1,30.35,4140.0
2023-02-16 22:00,24.25,66.5,44.1,29.95,4140.0
2023-02-16 23:00,24.25,67.0,44.1,29.3,4140.0
